Minorista,Minorista ID,Fecha_Venta,Region,Estado,Ciudad,Producto,Precio_por_Unidad,Unidades_Vendidas,Total_Ventas,Ganancia_Operativa,Metodo_Venta
Éxito,1128299,2025-04-15,Caribe,Atlántico,Barranquilla,Calzado urbano para mujer,377100.0,173,1316876.0,233264.79,Outlet
Nike Store,1128299,2025-03-22,Andina,Cundinamarca,Facatativá,Calzado deportivo para hombre,334300.0,173,1167231.0,218980.77,Outlet
Nike Store,1128299,2025-04-22,Andina,Cundinamarca,Facatativá,Calzado urbano para hombre,291400.0,173,1017586.0,261143.48,Outlet
Plaza Sport,1128299,2024-10-21,Pacífica,Chocó,Quibdó,Ropa de mujer,394300.0,173,1376734.0,330871.46,Outlet
Plaza Sport,1197831,2024-12-02,Amazonía,Caquetá,Florencia,Ropa de hombre,368600.0,173,1286947.0,221049.16,Outlet
Falabella,1128299,2024-07-25,Andina,Santander,Floridablanca,Calzado urbano para hombre,231400.0,173,808083.0,167935.86,Outlet
Decathlon,1128299,2025-05-23,Orinoquía,Arauca,Arauca,Ropa de mujer,480000.0,173,1676024.0,257794.31,Outlet
Decathlon,1128299,2024-12-08,Andina,Cundinamarca,Soacha,Calzado deportivo para hombre,317100.0,173,1107373.0,238755.03,Outlet
Decathlon,1128299,2025-03-11,Andina,Cundinamarca,Soacha,Calzado urbano para hombre,291400.0,173,1017586.0,250921.82,Outlet
Decathlon,1128299,2025-03-11,Andina,Cundinamarca,Soacha,Calzado deportivo para hombre,291400.0,173,1017586.0,219912.76,Outlet
Decathlon,1128299,2025-04-11,Andina,Cundinamarca,Soacha,Calzado urbano para hombre,308600.0,173,1077444.0,205581.63,Outlet
Plaza Sport,1197831,2025-03-19,Andina,Huila,Neiva,Calzado urbano para hombre,171400.0,173,598580.0,93191.75,Outlet
Nike Store,1185732,2025-05-01,Caribe,San Andrés,San Andrés,Calzado urbano para hombre,385700.0,173,1346805.0,223603.89,Outlet
Nike Store,1185732,2024-12-02,Caribe,Sucre,Corozal,Calzado urbano para hombre,325700.0,173,1137302.0,242317.02,Outlet
Decathlon,1185732,2024-10-09,Andina,Bogotá D.C.,Bogotá D.C.,Calzado urbano para hombre,351400.0,173,1227089.0,242029.67,Outlet
Mercado Libre,1185732,2024-06-19,Andina,Boyacá,Duitama,Calzado urbano para hombre,291400.0,173,1017586.0,200469.85,Outlet
Plaza Sport,1128299,2023-06-18,Caribe,Atlántico,Sabanalarga,Calzado urbano para hombre,351400.0,171,1198881.0,291699.65,Outlet
Plaza Sport,1128299,2023-06-24,Caribe,Atlántico,Sabanalarga,Calzado urbano para hombre,368600.0,171,1257363.0,321298.62,Outlet
Plaza Sport,1128299,2023-07-08,Caribe,Atlántico,Sabanalarga,Calzado urbano para mujer,402900.0,171,1374327.0,244271.1,Outlet
Plaza Sport,1128299,2023-07-24,Caribe,Atlántico,Sabanalarga,Calzado urbano para hombre,402900.0,171,1374327.0,263997.81,Outlet
Decathlon,1128299,2024-08-12,Caribe,Atlántico,Barranquilla,Calzado urbano para hombre,300000.0,171,1023435.0,171165.43,Outlet
Éxito,1128299,2024-09-13,Caribe,Atlántico,Barranquilla,Calzado urbano para hombre,402900.0,171,1374327.0,302287.12,Outlet
Plaza Sport,1128299,2024-12-19,Pacífica,Chocó,Quibdó,Calzado deportivo para mujer,522900.0,171,1783701.0,406730.4,Outlet
Falabella,1128299,2024-12-21,Orinoquía,Arauca,Arauca,Calzado urbano para mujer,334300.0,171,1140399.0,251198.03,Outlet
Falabella,1128299,2025-03-24,Orinoquía,Arauca,Arauca,Calzado urbano para hombre,300000.0,171,1023435.0,160967.84,Outlet
Nike Store,1185732,2025-04-19,Andina,Cundinamarca,Fusagasugá,Calzado urbano para mujer,428600.0,170,1445000.0,282632.63,In-store
Plaza Sport,1128299,2024-05-21,Pacífica,Valle del Cauca,Cali,Ropa de hombre,437100.0,170,1473900.0,362758.88,Outlet
Nike Store,1185732,2025-04-19,Andina,Cundinamarca,Bogotá D.C.,Calzado urbano para hombre,420000.0,170,1416100.0,231997.29,Outlet
Plaza Sport,1128299,2023-07-11,Caribe,Atlántico,Sabanalarga,Ropa de mujer,522900.0,170,1762900.0,265803.56,Outlet
Plaza Sport,1128299,2023-08-11,Caribe,Atlántico,Sabanalarga,Ropa de mujer,480000.0,170,1618400.0,359926.63,Outlet
Decathlon,1197831,2024-08-11,Andina,Tolima,Espinal,Ropa de mujer,205700.0,170,693600.0,124608.0,Outlet
Decathlon,1197831,2024-08-26,Andina,Tolima,Espinal,Calzado urbano para mujer,128600.0,170,433500.0,82833.26,Outlet
Éxito,1128299,2025-04-15,Caribe,Atlántico,Barranquilla,Calzado deportivo para mujer,402900.0,170,1358300.0,212491.02,Outlet
Plaza Sport,1185732,2024-06-10,Caribe,Atlántico,Barranquilla,Calzado deportivo para mujer,257100.0,170,867000.0,146483.29,Outlet
Decathlon,1185732,2024-07-16,Andina,Cundinamarca,Facatativá,Calzado urbano para mujer,145700.0,170,491300.0,110765.62,Outlet
Plaza Sport,1185732,2025-05-08,Andina,Tolima,Honda,Calzado deportivo para hombre,188600.0,170,635800.0,159209.47,Outlet
Plaza Sport,1185732,2025-05-08,Andina,Tolima,Honda,Ropa de mujer,248600.0,170,838100.0,172378.8,Outlet
Nike Store,1128299,2025-03-21,Andina,Santander,Floridablanca,Calzado urbano para hombre,308600.0,170,1040400.0,246747.61,Outlet
Falabella,1128299,2025-04-24,Orinoquía,Arauca,Arauca,Ropa de mujer,480000.0,170,1618400.0,321731.9,Outlet
Plaza Sport,1197831,2025-05-17,Pacífica,Nariño,Pasto,Ropa de mujer,471400.0,170,1589500.0,385426.88,Outlet
Decathlon,1185732,2025-01-30,Caribe,San Andrés,San Andrés,Calzado urbano para hombre,368600.0,170,1242700.0,305737.31,Outlet
Éxito,1197831,2024-01-19,Caribe,Atlántico,Soledad,Ropa de hombre,351400.0,169,1171001.0,284183.14,Online
Éxito,1197831,2024-01-31,Caribe,Atlántico,Soledad,Ropa de hombre,351400.0,169,1171001.0,252163.09,Online
Éxito,1197831,2024-03-28,Caribe,Atlántico,Soledad,Ropa de hombre,360000.0,169,1199562.0,238289.47,Online
Falabella,1189833,2024-08-11,Andina,Antioquia,Bello,Calzado urbano para mujer,377100.0,169,1256684.0,247838.17,Online
Falabella,1189833,2024-08-17,Andina,Antioquia,Bello,Calzado urbano para mujer,360000.0,169,1199562.0,288061.3,Online
Falabella,1189833,2024-09-10,Andina,Antioquia,Bello,Calzado deportivo para hombre,402900.0,169,1342367.0,320887.1,Online
Falabella,1189833,2024-09-30,Andina,Antioquia,Bello,Calzado deportivo para mujer,402900.0,169,1342367.0,288357.15,Online
Falabella,1189833,2024-10-17,Andina,Antioquia,Bello,Calzado urbano para mujer,402900.0,169,1342367.0,277769.4,Online
Decathlon,1197831,2025-01-20,Andina,Antioquia,Medellín,Calzado deportivo para hombre,334300.0,169,1113879.0,267540.4,Online
Decathlon,1197831,2025-03-03,Andina,Antioquia,Medellín,Calzado deportivo para hombre,325700.0,169,1085318.0,228095.78,Online
Plaza Sport,1185732,2024-01-12,Caribe,La Guajira,Riohacha,Calzado deportivo para mujer,325700.0,169,1085318.0,195640.01,Online
Falabella,1189833,2024-06-25,Amazonía,Guainía,Inírida,Calzado urbano para hombre,308600.0,169,1028196.0,237315.78,Online
Decathlon,1197831,2024-08-12,Andina,Tolima,Espinal,Calzado urbano para hombre,205700.0,169,685464.0,166744.58,Online
Decathlon,1197831,2024-08-24,Andina,Tolima,Espinal,Calzado urbano para hombre,162900.0,169,542659.0,83496.83,Online
Decathlon,1197831,2024-09-07,Andina,Tolima,Espinal,Calzado urbano para mujer,308600.0,169,1028196.0,225747.28,Online
Decathlon,1197831,2024-09-24,Andina,Tolima,Espinal,Calzado deportivo para hombre,402900.0,169,1342367.0,209657.51,Online
Decathlon,1197831,2024-10-10,Andina,Tolima,Espinal,Ropa de mujer,505700.0,169,1685099.0,323968.27,Online
Decathlon,1197831,2025-02-26,Andina,Tolima,Ibagué,Calzado urbano para hombre,154300.0,169,514098.0,119640.32,Online
Decathlon,1197831,2025-02-27,Andina,Tolima,Ibagué,Calzado deportivo para hombre,162900.0,169,542659.0,117664.88,Online
Nike Store,1128299,2024-11-06,Caribe,San Andrés,Providencia,Ropa de mujer,831400.0,169,2770417.0,653803.27,Online
Éxito,1128299,2025-04-15,Caribe,Atlántico,Barranquilla,Calzado urbano para hombre,445700.0,169,1485172.0,236858.11,Online
Plaza Sport,1185732,2024-06-10,Caribe,Atlántico,Barranquilla,Calzado urbano para mujer,274300.0,169,913952.0,145707.81,Online
Plaza Sport,1185732,2024-10-04,Andina,Cundinamarca,Chía,Ropa de mujer,505700.0,169,1685099.0,284250.47,Online
Plaza Sport,1185732,2024-12-04,Andina,Cundinamarca,Chía,Calzado urbano para mujer,437100.0,169,1456611.0,313383.03,Online
Plaza Sport,1185732,2025-05-06,Andina,Cundinamarca,Chía,Calzado deportivo para hombre,437100.0,169,1456611.0,290845.01,Online
Nike Store,1128299,2025-04-22,Andina,Cundinamarca,Facatativá,Calzado deportivo para hombre,402900.0,169,1342367.0,272401.23,Online
Decathlon,1185732,2024-11-13,Andina,Boyacá,Tunja,Ropa de mujer,514300.0,169,1713660.0,266667.85,Online
Decathlon,1185732,2025-04-14,Andina,Boyacá,Tunja,Ropa de mujer,505700.0,169,1685099.0,403222.44,Online
Plaza Sport,1185732,2025-02-08,Andina,Tolima,Honda,Calzado urbano para hombre,248600.0,169,828269.0,206732.9,Online
Plaza Sport,1128299,2024-11-20,Pacífica,Chocó,Quibdó,Calzado deportivo para hombre,531400.0,169,1770782.0,283538.28,Online
Nike Store,1197831,2024-08-02,Amazonía,Caquetá,Florencia,Calzado deportivo para hombre,308600.0,169,1028196.0,238349.09,Online
Nike Store,1185732,2024-07-06,Caribe,Sucre,Sincelejo,Calzado deportivo para mujer,282900.0,169,942513.0,187280.49,Online
Decathlon,1185732,2024-07-03,Caribe,Sucre,Sincelejo,Calzado urbano para mujer,197100.0,169,656903.0,169532.26,Online
Decathlon,1185732,2024-07-29,Caribe,Córdoba,Montería,Ropa de mujer,231400.0,169,771147.0,165241.61,Online
Decathlon,1185732,2024-09-28,Caribe,Córdoba,Montería,Calzado urbano para mujer,317100.0,169,1056757.0,271763.36,Online
Decathlon,1185732,2024-10-31,Caribe,Córdoba,Montería,Calzado urbano para mujer,402900.0,169,1342367.0,218800.01,Online
Decathlon,1185732,2024-10-31,Caribe,Córdoba,Montería,Calzado deportivo para mujer,420000.0,169,1399489.0,312752.77,Online
Mercado Libre,1185732,2025-04-30,Caribe,Córdoba,Montería,Ropa de hombre,557100.0,169,1856465.0,479701.32,Online
Mercado Libre,1185732,2025-01-06,Andina,Risaralda,Pereira,Ropa de mujer,462900.0,169,1542294.0,387957.73,Online
Mercado Libre,1185732,2025-04-08,Andina,Risaralda,Pereira,Calzado urbano para hombre,291400.0,169,971074.0,216107.11,Online
Nike Store,1185732,2024-09-13,Caribe,Magdalena,Santa Marta,Calzado urbano para hombre,197100.0,169,656903.0,136691.3,Online
Éxito,1185732,2025-01-13,Caribe,Magdalena,Santa Marta,Ropa de mujer,454300.0,169,1513733.0,337242.97,Online
Plaza Sport,1197831,2024-07-20,Pacífica,Nariño,Pasto,Calzado urbano para hombre,205700.0,169,685464.0,157445.17,Online
Falabella,1197831,2025-05-17,Andina,Huila,Neiva,Calzado urbano para hombre,548600.0,169,1827904.0,402303.52,Online
Mercado Libre,1185732,2024-11-15,Andina,Caldas,Chinchiná,Calzado urbano para hombre,505700.0,169,1685099.0,255083.91,Online
Nike Store,1185732,2025-05-15,Andina,Caldas,Chinchiná,Calzado urbano para hombre,608600.0,169,2027831.0,337858.71,Online
Éxito,1197831,2024-01-13,Caribe,Atlántico,Soledad,Ropa de hombre,360000.0,168,1185408.0,271370.42,Online
Éxito,1197831,2024-02-11,Caribe,Atlántico,Soledad,Calzado deportivo para mujer,385700.0,168,1270080.0,209304.29,Online
Plaza Sport,1128299,2023-09-30,Andina,Cundinamarca,Cajicá,Calzado deportivo para hombre,591400.0,168,1947456.0,403519.62,Online
Éxito,1128299,2025-04-08,Caribe,San Andrés,Providencia,Calzado deportivo para hombre,480000.0,168,1580544.0,271266.97,Online
Plaza Sport,1185732,2024-12-04,Andina,Cundinamarca,Chía,Ropa de hombre,531400.0,168,1749888.0,343912.39,Online
Falabella,1185732,2024-06-12,Andina,Cundinamarca,Chía,Calzado urbano para mujer,248600.0,168,818496.0,170069.66,Online
Falabella,1185732,2024-11-08,Amazonía,Amazonas,Leticia,Calzado deportivo para hombre,360000.0,168,1185408.0,224414.11,Online
Falabella,1185732,2025-05-08,Amazonía,Amazonas,Leticia,Calzado deportivo para hombre,377100.0,168,1241856.0,215113.92,Online
Nike Store,1185732,2025-05-13,Andina,Boyacá,Tunja,Calzado urbano para mujer,411400.0,168,1354752.0,349738.78,Online
Nike Store,1185732,2024-11-14,Andina,Santander,Bucaramanga,Calzado urbano para hombre,274300.0,168,903168.0,163587.34,Online
Plaza Sport,1185732,2024-08-06,Andina,Tolima,Honda,Calzado urbano para hombre,248600.0,168,818496.0,164648.32,Online
Plaza Sport,1128299,2024-12-12,Caribe,Bolívar,Cartagena,Calzado deportivo para mujer,737100.0,168,2427264.0,491325.58,Online
Mercado Libre,1185732,2024-12-17,Andina,Cundinamarca,Girardot,Calzado urbano para hombre,402900.0,168,1326528.0,343065.03,Online
Éxito,1185732,2025-01-13,Caribe,Magdalena,Santa Marta,Calzado deportivo para hombre,428600.0,168,1411200.0,290474.8,Online
Falabella,1185732,2025-05-11,Caribe,Atlántico,Puerto Colombia,Calzado urbano para hombre,531400.0,168,1749888.0,373286.62,Online
Mercado Libre,1185732,2025-05-08,Andina,Boyacá,Duitama,Calzado urbano para hombre,548600.0,168,1806336.0,341570.03,Online
Decathlon,1197831,2025-03-18,Andina,Antioquia,Medellín,Ropa de hombre,402900.0,168,1326528.0,206297.25,Outlet
Nike Store,1128299,2024-10-21,Andina,Cundinamarca,Facatativá,Ropa de mujer,377100.0,168,1241856.0,211484.27,Outlet
Plaza Sport,1128299,2024-09-13,Caribe,Bolívar,Cartagena,Calzado urbano para hombre,325700.0,168,1072512.0,251970.18,Outlet
Nike Store,1128299,2025-05-14,Caribe,Bolívar,Cartagena,Ropa de hombre,471400.0,168,1552320.0,285288.78,Outlet
Éxito,1185732,2024-12-12,Caribe,Magdalena,Santa Marta,Calzado urbano para mujer,317100.0,168,1044288.0,181818.03,Outlet
Decathlon,1185732,2025-04-15,Caribe,Magdalena,Santa Marta,Ropa de mujer,437100.0,168,1439424.0,243535.13,Outlet
Mercado Libre,1185732,2024-09-07,Andina,Boyacá,Duitama,Calzado urbano para hombre,257100.0,168,846720.0,147011.72,Outlet
Decathlon,1197831,2025-02-16,Andina,Antioquia,Medellín,Ropa de hombre,402900.0,167,1310783.0,275994.39,Online
Plaza Sport,1128299,2023-11-04,Pacífica,Nariño,Tumaco,Calzado urbano para hombre,394300.0,167,1282894.0,207712.83,Online
Falabella,1189833,2024-07-25,Amazonía,Guainía,Inírida,Calzado urbano para hombre,325700.0,167,1059782.0,262695.83,Online
Falabella,1185732,2025-04-09,Amazonía,Amazonas,Leticia,Calzado deportivo para hombre,360000.0,167,1171338.0,191698.2,Online
Decathlon,1185732,2024-11-13,Andina,Boyacá,Tunja,Calzado deportivo para hombre,394300.0,167,1282894.0,326696.09,Online
Decathlon,1185732,2025-03-15,Andina,Boyacá,Tunja,Calzado deportivo para hombre,317100.0,167,1031893.0,198438.65,Online
Plaza Sport,1128299,2024-10-14,Caribe,Bolívar,Cartagena,Ropa de mujer,505700.0,167,1645451.0,259258.22,Online
Plaza Sport,1197831,2024-10-01,Amazonía,Caquetá,Florencia,Calzado urbano para mujer,197100.0,167,641447.0,109614.68,Online
Decathlon,1197831,2025-03-02,Amazonía,Caquetá,Florencia,Calzado urbano para hombre,308600.0,167,1004004.0,232679.02,Online
Nike Store,1128299,2025-02-20,Andina,Santander,Floridablanca,Calzado urbano para hombre,351400.0,167,1143449.0,189922.03,Online
Decathlon,1185732,2025-04-01,Caribe,Córdoba,Montería,Calzado urbano para mujer,325700.0,167,1059782.0,217494.33,Online
Mercado Libre,1185732,2024-06-11,Caribe,Córdoba,Montería,Calzado urbano para mujer,205700.0,167,669336.0,105648.25,Online
Mercado Libre,1185732,2025-04-08,Andina,Risaralda,Pereira,Ropa de mujer,634300.0,167,2063786.0,502584.12,Online
Mercado Libre,1185732,2025-01-18,Andina,Cundinamarca,Girardot,Calzado urbano para hombre,394300.0,167,1282894.0,197700.9,Online
Plaza Sport,1197831,2024-06-21,Pacífica,Nariño,Pasto,Calzado urbano para hombre,205700.0,167,669336.0,147221.19,Online
Plaza Sport,1197831,2024-10-15,Andina,Huila,Neiva,Calzado urbano para hombre,308600.0,167,1004004.0,158069.68,Online
Nike Store,1185732,2024-12-02,Caribe,Sucre,Corozal,Calzado urbano para hombre,394300.0,167,1282894.0,253170.36,Online
Mercado Libre,1185732,2024-07-11,Andina,Bogotá D.C.,Bogotá D.C.,Calzado urbano para hombre,351400.0,167,1143449.0,290891.08,Online
Nike Store,1185732,2025-03-26,Andina,Cundinamarca,Bogotá D.C.,Calzado urbano para hombre,274300.0,166,881792.0,176323.36,Outlet
Plaza Sport,1128299,2023-06-05,Caribe,Atlántico,Sabanalarga,Ropa de mujer,308600.0,166,992016.0,195037.73,Outlet
Plaza Sport,1128299,2023-08-08,Caribe,Atlántico,Sabanalarga,Calzado urbano para mujer,402900.0,166,1295132.0,301968.38,Outlet
Plaza Sport,1128299,2023-08-09,Caribe,Atlántico,Sabanalarga,Calzado deportivo para mujer,342900.0,166,1102240.0,227017.26,Outlet
Decathlon,1197831,2024-08-20,Andina,Tolima,Espinal,Calzado urbano para mujer,188600.0,166,606232.0,109321.96,Outlet
Decathlon,1197831,2025-02-22,Andina,Tolima,Ibagué,Calzado urbano para mujer,205700.0,166,661344.0,161216.76,Outlet
Éxito,1128299,2025-01-13,Caribe,Atlántico,Barranquilla,Ropa de hombre,540000.0,166,1736028.0,343501.61,Outlet
Plaza Sport,1128299,2024-09-20,Pacífica,Chocó,Quibdó,Calzado urbano para hombre,377100.0,166,1212464.0,264338.65,Outlet
Nike Store,1197831,2024-06-03,Caribe,Bolívar,Cartagena,Calzado deportivo para mujer,222900.0,166,716456.0,169434.31,Outlet
Decathlon,1197831,2025-01-04,Amazonía,Caquetá,Florencia,Ropa de hombre,334300.0,166,1074684.0,170223.74,Outlet
Falabella,1128299,2024-06-24,Andina,Santander,Floridablanca,Ropa de mujer,308600.0,166,992016.0,151285.1,Outlet
Plaza Sport,1197831,2025-01-16,Andina,Huila,Neiva,Ropa de mujer,342900.0,166,1102240.0,272617.84,Outlet
Falabella,1197831,2025-04-18,Andina,Huila,Neiva,Calzado urbano para hombre,137100.0,166,440896.0,83393.58,Outlet
Plaza Sport,1128299,2023-07-01,Caribe,Atlántico,Sabanalarga,Calzado deportivo para hombre,531400.0,165,1687950.0,276378.54,Online
Plaza Sport,1128299,2023-07-02,Caribe,Atlántico,Sabanalarga,Calzado urbano para mujer,531400.0,165,1687950.0,356569.3,Online
Plaza Sport,1128299,2023-07-25,Caribe,Atlántico,Sabanalarga,Calzado deportivo para hombre,505700.0,165,1606275.0,313241.82,Online
Plaza Sport,1128299,2023-08-24,Andina,Cundinamarca,Cajicá,Calzado urbano para hombre,317100.0,165,1007325.0,192726.13,Online
Plaza Sport,1128299,2023-11-16,Pacífica,Nariño,Tumaco,Calzado urbano para hombre,471400.0,165,1497375.0,331802.39,Online
Falabella,1189833,2024-06-27,Amazonía,Guainía,Inírida,Calzado urbano para mujer,377100.0,165,1197900.0,196423.1,Online
Decathlon,1197831,2024-09-15,Andina,Tolima,Espinal,Ropa de hombre,368600.0,165,1170675.0,263514.52,Online
Nike Store,1185732,2024-11-22,Andina,Tolima,Melgar,Calzado urbano para hombre,368600.0,165,1170675.0,179771.78,Online
Plaza Sport,1185732,2024-06-10,Caribe,Atlántico,Barranquilla,Ropa de hombre,437100.0,165,1388475.0,225660.28,Online
Plaza Sport,1185732,2024-08-04,Andina,Cundinamarca,Chía,Calzado deportivo para hombre,377100.0,165,1197900.0,241893.96,Online
Falabella,1185732,2024-08-06,Amazonía,Amazonas,Leticia,Ropa de mujer,317100.0,165,1007325.0,153200.94,Online
Nike Store,1185732,2025-05-08,Amazonía,Amazonas,Leticia,Calzado urbano para mujer,377100.0,165,1197900.0,269095.65,Online
Plaza Sport,1128299,2024-12-19,Pacífica,Chocó,Quibdó,Calzado deportivo para mujer,702900.0,165,2232450.0,417326.97,Online
Plaza Sport,1128299,2025-05-21,Pacífica,Chocó,Quibdó,Calzado urbano para mujer,574300.0,165,1824075.0,402692.5,Online
Falabella,1128299,2024-08-21,Orinoquía,Arauca,Arauca,Calzado urbano para hombre,377100.0,165,1197900.0,207256.24,Online
Falabella,1128299,2025-03-24,Orinoquía,Arauca,Arauca,Calzado urbano para hombre,411400.0,165,1306800.0,212728.25,Online
Falabella,1197831,2025-02-08,Andina,Quindío,Armenia,Calzado urbano para hombre,402900.0,165,1279575.0,326137.02,Online
Plaza Sport,1185732,2024-08-12,Andina,Norte de Santander,Cúcuta,Calzado urbano para hombre,240000.0,165,762300.0,149440.53,Online
Mercado Libre,1185732,2024-08-13,Andina,Caldas,Chinchiná,Calzado urbano para hombre,420000.0,165,1334025.0,234198.05,Online
Plaza Sport,1128299,2024-04-09,Pacífica,Valle del Cauca,Cali,Ropa de hombre,360000.0,165,1143450.0,285485.57,Outlet
Falabella,1189833,2024-09-19,Andina,Antioquia,Bello,Ropa de hombre,334300.0,165,1061775.0,256609.13,Outlet
